seed,solver,adaptive,tol,n_steps,fwd_nfe,bwd_nfe,fwd_time_s,abs_err,rel_err,recon_rel,recon_ok,capped,train_tol,train_epochs,test_acc,hardware
2,euler,0,0.0,8,8,8,0.005384789081290364,6027.4609375,0.7721230468994332,1.665116310119629,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,euler,0,0.0,16,16,16,0.010164566920138896,4550.4052734375,0.5829109173474111,0.9211947917938232,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,euler,0,0.0,32,32,32,0.019696993054822087,2989.62060546875,0.38297302876014855,0.5149821043014526,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,euler,0,0.0,64,64,64,0.03892676602117717,1757.2174072265625,0.2251010952374995,0.2788654565811157,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,euler,0,0.0,128,128,128,0.07742687803693116,960.3633422851562,0.12302338873112574,0.1485268771648407,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,midpoint,0,0.0,1,2,2,0.0015907050110399723,7314.27294921875,0.9369647972778562,27.38776397705078,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,midpoint,0,0.0,2,4,4,0.0027442920254543424,6356.83349609375,0.8143159613195391,21.514497756958008,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,midpoint,0,0.0,4,8,8,0.004994718939997256,4402.568359375,0.5639728786419305,2.767333507537842,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,midpoint,0,0.0,8,16,16,0.009513085940852761,2154.135009765625,0.2759465891889863,0.37739062309265137,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,midpoint,0,0.0,16,32,32,0.01851645507849753,771.6370849609375,0.09884738919399026,0.06119430437684059,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,midpoint,0,0.0,32,64,64,0.03655412595253438,228.7921905517578,0.02930848081927017,0.008268232457339764,1,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,midpoint,0,0.0,64,128,128,0.07259540003724396,62.08423614501953,0.007953045249696635,0.001160302315838635,1,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,midpoint,0,0.0,128,256,256,0.14449269708711654,16.081621170043945,0.0020600698147447364,0.0003050179220736027,1,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,rk4,0,0.0,1,4,4,0.0027675690362229943,5566.72705078125,0.713102630821772,189.98887634277344,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,rk4,0,0.0,2,8,8,0.0050661779241636395,2659.97021484375,0.3407445238125023,62.87439727783203,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,rk4,0,0.0,4,16,16,0.009699211921542883,579.3728637695312,0.07421817337403204,3.9395434856414795,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,rk4,0,0.0,8,32,32,0.01887203601654619,68.47461700439453,0.008771658657755482,0.1716129630804062,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,rk4,0,0.0,16,64,64,0.037361441063694656,5.737967491149902,0.0007350386818291278,0.01584489829838276,0,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,rk4,0,0.0,32,128,128,0.07421796105336398,0.46765825152397156,5.990743329879115e-05,0.00235768617130816,1,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,rk4,0,0.0,64,256,256,0.14977329806424677,0.08789370954036713,1.1259261489590043e-05,0.000574894598685205,1,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
2,rk4,0,0.0,128,512,512,0.3040084829553962,0.04689616337418556,6.007439770715189e-06,0.0005002179532311857,1,0,0.001,5,0.9375,NVIDIA A100 80GB PCIe MIG 3g.40gb
