model,augment_dim,geometry,seed,epochs,width_over_pi,n_train_after_slice,n_slice_val,train_acc,train_loss,full_val_acc,full_val_loss,slice_val_acc,slice_val_loss,obs_val_acc,obs_val_loss,gen_gap_loss,fwd_nfe,recon_max,recon_ok,train_tol,eval_tol,hardware,wall_s
ANODE-p1,1,circles,9,100,0.3333,853,469,1.0,1.2024717761960346e-05,0.9950000047683716,0.020139239728450775,0.968017041683197,0.12875095009803772,1.0,1.3247063179733232e-05,0.12873892538027576,158.0,0.000341894687153399,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,196.1
ANODE-p2,2,circles,1,100,0.3333,835,508,1.0,3.6675278352049645e-06,1.0,4.389905825519236e-06,1.0,4.32720128173969e-07,1.0,5.196587153477594e-06,-3.2348077070309955e-06,128.0,0.0003881715820170939,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,175.4
ANODE-p2,2,circles,2,100,0.3333,844,516,1.0,5.034992682340089e-06,0.9986666440963745,0.0036041277926415205,1.0,3.9798624129616655e-06,0.998389720916748,0.0043519847095012665,-1.0551302693784237e-06,122.0,0.0002850735036190599,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,171.1
ANODE-p2,2,circles,0,100,0.3333,855,497,1.0,2.286578038024345e-08,0.999666690826416,0.0010383493499830365,0.9979879260063171,0.0051095131784677505,1.0,0.00022997207997832447,0.00510949031268737,152.0,0.00035074984771199524,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,202.4
NODE,0,circles,1,100,0.3333,835,508,1.0,0.004826944787055254,0.9736666679382324,0.14408224821090698,0.8543307185173035,0.6881659030914307,0.9979935884475708,0.03316953778266907,0.6833389583043754,260.0,0.002483571646735072,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,518.9
ANODE-p2,2,circles,3,100,0.3333,827,470,1.0,2.16281259781681e-05,0.9496666789054871,0.3684026598930359,0.6808510422706604,2.3405520915985107,0.9996047616004944,0.0020349198020994663,2.3405304634725326,140.0,0.0003067570796702057,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,193.2
ANODE-p2,2,circles,4,100,0.3333,842,507,1.0,1.4537563401972875e-05,1.0,1.3305078027769923e-05,1.0,4.91952914671856e-06,1.0,1.5010444258223288e-05,-9.618034255254315e-06,158.0,0.00024663121439516544,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,202.6
ANODE-p2,2,circles,8,100,0.3333,837,489,1.0,3.5606111392638695e-09,0.999666690826416,0.0003349176549818367,0.9979550242424011,0.002054681768640876,1.0,5.459590557421734e-09,0.0020546782080297366,140.0,0.0002678089076653123,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,184.3
ANODE-p3,3,circles,3,100,0.3333,827,470,1.0,1.914358654175885e-05,0.987333357334137,0.05535575747489929,0.9191489219665527,0.35323038697242737,1.0,1.9354973119334318e-05,0.3532112433858856,128.0,0.00041496334597468376,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,161.1
ANODE-p2,2,circles,7,100,0.3333,829,494,1.0,1.0017588465416338e-05,0.9976666569709778,0.011269965209066868,0.9959514141082764,0.01261512003839016,0.9980047941207886,0.011004799976944923,0.012605102449924743,164.0,0.002106052590534091,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,211.6
ANODE-p2,2,circles,5,100,0.3333,829,506,1.0,1.076268199540209e-05,0.9950000047683716,0.02262912690639496,0.9743083119392395,0.1219836175441742,0.9991980791091919,0.0024713994935154915,0.12197285486217879,170.0,0.000704740930814296,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,220.2
ANODE-p3,3,circles,4,100,0.3333,842,507,1.0,1.003877605398884e-05,0.9890000224113464,0.029411928728222847,0.9349112510681152,0.1736527979373932,1.0,7.774684490868822e-05,0.1736427591613392,128.0,0.0005029567400924861,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,163.2
ANODE-p3,3,circles,0,100,0.3333,855,497,1.0,0.00016062681970652193,0.95333331823349,0.20335127413272858,0.7283702492713928,1.1911102533340454,0.9980024099349976,0.007220145780593157,1.1909496265143389,158.0,0.000179848590050824,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,227.9
ANODE-p2,2,circles,6,100,0.3333,842,510,1.0,0.00011979175906162709,0.9990000128746033,0.032168708741664886,0.998039186000824,0.17358528077602386,0.9991967678070068,0.0032038663048297167,0.17346548901696224,194.0,0.00137025723233819,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,254.5
ANODE-p3,3,circles,1,100,0.3333,835,508,1.0,0.00043677783105522394,0.9983333349227905,0.00450846878811717,0.9921259880065918,0.020856667309999466,0.9995987415313721,0.0011758506298065186,0.020419889478944242,182.0,0.0009361210977658629,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,258.4
ANODE-p2,2,circles,9,100,0.3333,853,469,1.0,7.443059530487517e-06,1.0,1.04567907328601e-05,1.0,3.031490678040427e-06,1.0,1.1832715244963765e-05,-4.41156885244709e-06,224.0,0.007619015872478485,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,288.4
ANODE-p3,3,circles,5,100,0.3333,829,506,1.0,4.1194361983798444e-06,0.9573333263397217,0.14790357649326324,0.7490118741989136,0.8718789219856262,0.999599039554596,0.0010184008860960603,0.8718748025494278,182.0,0.0005553234368562698,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,225.8
ANODE-p3,3,circles,2,100,0.3333,844,516,1.0,7.11291068000719e-05,0.9903333187103271,0.029446784406900406,0.9496123790740967,0.13285396993160248,0.998792290687561,0.007966065779328346,0.1327828408248024,200.0,0.001744271139614284,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,283.3
ANODE-p3,3,circles,7,100,0.3333,829,494,1.0,3.776939138333546e-06,1.0,2.4656976165715605e-05,1.0,0.0001093274331651628,1.0,7.96615222498076e-06,0.00010555049402682926,110.0,0.00027531429077498615,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,136.8
ANODE-p3,3,circles,8,100,0.3333,837,489,1.0,3.911997737304773e-06,0.9913333058357239,0.03233266994357109,0.9468302726745605,0.19834265112876892,1.0,3.3733977033989504e-06,0.19833873913103162,122.0,0.00043248292058706284,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,150.9
ANODE-p3,3,circles,9,100,0.3333,853,469,1.0,2.0425013644853607e-05,0.9710000157356262,0.07617266476154327,0.8166311383247375,0.4797855317592621,0.9996048808097839,0.001382301445119083,0.47976510674561723,128.0,0.00029755051946267486,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,166.0
NODE,0,circles,2,100,0.3333,844,516,0.9656398296356201,0.20136088132858276,0.9670000076293945,0.19518086314201355,1.0,0.12570278346538544,0.9601449370384216,0.20961350202560425,-0.07565809786319733,332.0,0.003823322942480445,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,829.4
ANODE-p3,3,circles,6,100,0.3333,842,510,1.0,3.1707990274298936e-05,1.0,8.364552195416763e-05,1.0,1.2038322893204167e-05,1.0,9.83120480668731e-05,-1.966966738109477e-05,176.0,0.00028266553999856114,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,223.0
ANODE-p5,5,circles,3,100,0.3333,827,470,1.0,9.04172338778153e-05,0.9980000257492065,0.005292976275086403,0.9893617033958435,0.02629130706191063,0.9996047616004944,0.0013921003555878997,0.026200889828032814,116.0,0.0002538125845603645,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,152.2
ANODE-p5,5,circles,1,100,0.3333,835,508,1.0,1.0921441884192973e-07,0.9976666569709778,0.007467969786375761,0.9862204790115356,0.044096287339925766,1.0,1.202411681333615e-06,0.044096178125506924,140.0,0.0003063843760173768,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,184.3
ANODE-p5,5,circles,5,100,0.3333,829,506,1.0,6.983775620028609e-06,0.9536666870117188,0.3505546450614929,0.7430830001831055,2.0114870071411133,0.9963913559913635,0.01357313059270382,2.0114800233654933,134.0,0.00025937723694369197,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,141.9
ANODE-p5,5,circles,0,100,0.3333,855,497,1.0,0.00021113325783517212,0.9913333058357239,0.022827114909887314,0.9496982097625732,0.12817521393299103,0.9996004700660706,0.001909019541926682,0.12796408067515586,158.0,0.0006525203352794051,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,232.7
ANODE-p5,5,circles,4,100,0.3333,842,507,1.0,2.5062079203053145e-06,0.999666690826416,0.0007519501959905028,1.0,0.00013059019693173468,0.9995988607406616,0.0008783157099969685,0.00012808398901142937,128.0,0.0002508816833142191,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,168.1
ANODE-p5,5,circles,8,100,0.3333,837,489,1.0,4.412079942994751e-05,0.9903333187103271,0.028812779113650322,0.942740261554718,0.1747031807899475,0.9996017813682556,0.0004016260791104287,0.17465905999051756,128.0,0.0002637741854414344,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,129.1
ANODE-p5,5,circles,2,100,0.3333,844,516,1.0,0.00012436514953151345,0.9956666827201843,0.020133506506681442,1.0,0.00014797502080909908,0.9947665333747864,0.02428509294986725,2.3609871277585626e-05,188.0,0.0004238430119585246,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,208.9
ANODE-p5,5,circles,9,100,0.3333,853,469,1.0,3.8057371511968086e-06,0.9626666903495789,0.14288225769996643,0.7611940503120422,0.9139323830604553,1.0,4.965168955095578e-06,0.9139285773233041,104.0,0.0003170800628140569,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,112.0
ANODE-p5,5,circles,6,100,0.3333,842,510,1.0,2.569310026956373e-06,1.0,1.0619535714795347e-05,1.0,3.3650442219368415e-06,1.0,1.2105396308470517e-05,7.957341949804686e-07,134.0,0.00026356527814641595,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,149.9
ANODE-p5,5,circles,7,100,0.3333,829,494,1.0,6.0449324337241706e-06,0.9886666536331177,0.042772114276885986,0.9352226853370667,0.25352269411087036,0.9992018938064575,0.0012275137705728412,0.25351664917843664,146.0,0.00039180187741294503,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,149.5
NODE,0,circles,8,100,0.3333,837,489,0.9283154010772705,0.254203736782074,0.9303333163261414,0.249012753367424,1.0,0.08397212624549866,0.9167662262916565,0.28115329146385193,-0.17023161053657532,362.0,0.007216178346425295,1,1e-06,1e-06,AMD Ryzen 7 7700X 8-Core Processor,950.7
